Entropy,ReactionTime,DirichletParams
0.021362406320025888,210.6088319379177,"[1, 1]"
0.6850359732276977,362.0921269930212,"[1, 1]"
0.0896286531306506,285.2610682548965,"[1, 1]"
0.53988850632255,314.2541171329714,"[1, 1]"
0.5690229515536913,382.41431455624115,"[1, 1]"
0.2065385025211939,242.5530715044577,"[1, 1]"
0.4639493050246706,301.91687263998915,"[1, 1]"
0.6904246353474551,257.74999027393204,"[1, 1]"
0.17528566446228364,294.06498972461736,"[1, 1]"
0.6019511146019502,294.27256030909433,"[1, 1]"
0.3455867789113216,279.5409053924936,"[1, 1]"
0.6616630186716044,221.17479167864767,"[1, 1]"
0.57960521470271,362.11177362685646,"[1, 1]"
0.5163476733892122,348.3787182657836,"[1, 1]"
0.589378223590064,164.0163007117556,"[1, 1]"
0.6430262000231122,236.10284761060606,"[1, 1]"
0.6236974841991885,239.78900297741637,"[1, 1]"
0.5604817934690227,300.99991283464914,"[1, 1]"
0.399787530157784,213.07185069684763,"[1, 1]"
0.6930978193540656,330.564982844207,"[1, 1]"
0.6449084955187255,314.81932739015963,"[1, 1]"
0.46568298777691364,374.1548006433927,"[1, 1]"
0.3322229062400769,199.09546127671894,"[1, 1]"
0.1646057723389114,221.99562340054973,"[1, 1]"
0.691284305695835,254.57746683550954,"[1, 1]"
0.6709033656878225,310.44207780436875,"[1, 1]"
0.5656220126543824,239.6398874113574,"[1, 1]"
0.6599504354888924,298.87237327739115,"[1, 1]"
0.49928291414427606,245.4288545321761,"[1, 1]"
0.5919256756638236,368.2808002586077,"[1, 1]"
0.6167051965646475,321.2093405293972,"[1, 1]"
0.5637157445702717,309.6965830303005,"[1, 1]"
0.4311307158859732,354.4876485292441,"[1, 1]"
0.20670375806924912,179.68710332709276,"[1, 1]"
0.6184916138155966,354.273770708297,"[1, 1]"
0.611008144933942,325.59778624305517,"[1, 1]"
0.6171904753595066,285.72879683180304,"[1, 1]"
0.5022590719739716,245.64829039266047,"[1, 1]"
0.6590657830281033,290.5782969383339,"[1, 1]"
0.40736836437223845,203.4386344955485,"[1, 1]"
0.20979940464488334,147.10269334119698,"[1, 1]"
0.6921408434641696,268.3700786381009,"[1, 1]"
0.21925841413723762,330.5517189969141,"[1, 1]"
0.6606643170445351,319.1237168819967,"[1, 1]"
0.5030679340974592,282.0134494254113,"[1, 1]"
0.6927708305588436,219.7826898776923,"[1, 1]"
0.5196281119816981,226.74278725293576,"[1, 1]"
0.36312591308284,362.7216903527561,"[1, 1]"
0.6066579798856395,350.5261267000257,"[1, 1]"
0.5098378875734912,235.66482090892544,"[1, 1]"
0.5720892675769731,289.7205432850284,"[1, 1]"
0.6770378618024857,297.85703609065393,"[1, 1]"
0.6664794621884373,296.18863911197406,"[1, 1]"
0.13153057791752013,245.00904877942176,"[1, 1]"
0.18434208033093852,302.10696746605527,"[1, 1]"
0.6707056819431415,325.17732492748127,"[1, 1]"
0.3314334219038277,278.2030311455065,"[1, 1]"
0.22695055850658374,255.84135325098987,"[1, 1]"
0.551390374576268,156.09625192545593,"[1, 1]"
0.6591915121174792,265.1320258780943,"[1, 1]"
0.6531128008066246,277.8131206677421,"[1, 1]"
0.3353873538635701,292.34482718601294,"[1, 1]"
0.6378739705675699,306.0712209528012,"[1, 1]"
0.27432099623826856,262.44033236723175,"[1, 1]"
0.6337540109612914,315.9733894385923,"[1, 1]"
0.6374278483238776,317.8240936131152,"[1, 1]"
0.6605226667332511,354.14454789677575,"[1, 1]"
0.41282044000239676,375.5448020227036,"[1, 1]"
0.5034890161890119,319.9752085423464,"[1, 1]"
0.49232911457732403,281.12542707501063,"[1, 1]"
0.6406161054990939,265.38628757444826,"[1, 1]"
0.4858629196809571,267.30399659499636,"[1, 1]"
0.6909146934970485,263.3888799819292,"[1, 1]"
0.6239232899627123,287.20575941849734,"[1, 1]"
0.6923035600723673,275.8151521684896,"[1, 1]"
0.5125068572311176,277.81698107169757,"[1, 1]"
0.6906367550882138,245.01279589735398,"[1, 1]"
0.6930887305386069,311.79799599311724,"[1, 1]"
0.07911895829771558,263.0443759539246,"[1, 1]"
0.6142643141110984,300.90398606336095,"[1, 1]"
0.17750359834014698,159.7892678072255,"[1, 1]"
0.6676154174555866,277.4149266811658,"[1, 1]"
0.6808248890998965,291.19106949323265,"[1, 1]"
0.4270871664763469,228.2122675150552,"[1, 1]"
0.5030684525204787,211.23105459307334,"[1, 1]"
0.1959976941023596,278.290431599664,"[1, 1]"
0.1982778927364805,124.45933681845587,"[1, 1]"
0.6923877625465621,288.74913503285325,"[1, 1]"
0.17828221913155454,96.58547847836826,"[1, 1]"
0.6291007531558404,370.87487291654367,"[1, 1]"
0.6836907974197893,335.79997772805547,"[1, 1]"
0.5870900942424094,312.8734735045272,"[1, 1]"
0.6774343790864881,274.84932123459026,"[1, 1]"
0.5022575004302766,266.18110151187676,"[1, 1]"
0.5271593847525418,261.2402510038877,"[1, 1]"
0.2079815086684195,233.45836175026204,"[1, 1]"
0.6362679746257911,298.0000912879229,"[1, 1]"
0.3690310491707901,280.366680847447,"[1, 1]"
0.547104905333307,255.3857204780377,"[1, 1]"
0.6672940835589374,321.83261576168513,"[1, 1]"
0.13345290966641649,243.78947057629364,"[1, 1]"
0.35378478548416703,317.043651310633,"[1, 1]"
0.6778601395500802,190.8380789648088,"[1, 1]"
0.11695836235583379,169.26051417721467,"[1, 1]"
0.6885845490361269,384.74600060046635,"[1, 1]"
0.6787058200983839,272.7167713451549,"[1, 1]"
0.6611075712782368,240.47213747128689,"[1, 1]"
0.6880776405235336,378.0832302375114,"[1, 1]"
0.5221322386473402,371.20495297398764,"[1, 1]"
0.6928768506647336,337.8788769878217,"[1, 1]"
0.21307343389191488,191.34089763691622,"[1, 1]"
0.6498237542125305,341.44441518874976,"[1, 1]"
0.6442968347684259,242.775721366026,"[1, 1]"
0.6786014768662612,246.21120905426162,"[1, 1]"
0.6522657356265132,296.04858140865383,"[1, 1]"
0.6861248348593207,210.91483800361044,"[1, 1]"
0.08992330772136362,211.87446560573105,"[1, 1]"
0.5469830453038214,276.39105416978623,"[1, 1]"
0.299971941444781,180.03497304442595,"[1, 1]"
0.6711395158959002,348.59021837648714,"[1, 1]"
0.31297597000199967,249.52944434285394,"[1, 1]"
0.6135381746796373,303.2477090408497,"[1, 1]"
0.5651660114501961,329.97577945559516,"[1, 1]"
0.6545568732571871,234.68047655297647,"[1, 1]"
0.6783859705214597,316.1056882933044,"[1, 1]"
0.6850784745117923,409.0003413276169,"[1, 1]"
0.6577850003048062,365.2347031451411,"[1, 1]"
0.6924114093242084,307.4243988941759,"[1, 1]"
0.6801607246959096,237.34872744418163,"[1, 1]"
0.5444833724721135,335.09147255551784,"[1, 1]"
0.0440701643383357,236.81656913017628,"[1, 1]"
0.2571372088387732,353.7525189310554,"[1, 1]"
0.6929067949887229,229.96380809132222,"[1, 1]"
0.624340222042537,244.98209140502883,"[1, 1]"
0.11052063012154978,266.93476134189046,"[1, 1]"
0.3326432201984428,208.69970868116644,"[1, 1]"
0.25493134941361234,202.28422983958257,"[1, 1]"
0.6648281353593193,338.83072038047084,"[1, 1]"
0.5113133865878492,237.1520389047997,"[1, 1]"
0.617471102718016,294.322035961314,"[1, 1]"
0.3610612139657028,259.72781218685805,"[1, 1]"
0.6928628569597182,254.6392381105664,"[1, 1]"
0.6899677230122033,289.28740355539065,"[1, 1]"
0.5179796120774888,178.78567934288282,"[1, 1]"
0.6473712494488212,299.45243252034163,"[1, 1]"
0.44291125658869346,189.29661272782172,"[1, 1]"
0.3795939134010806,225.30133551591015,"[1, 1]"
0.44225133227702995,287.41500401838255,"[1, 1]"
0.3192562645744162,261.2293595009325,"[1, 1]"
0.3886550119955626,233.45165054343545,"[1, 1]"
0.4187630659010338,253.68601116617802,"[1, 1]"
0.68287226977147,315.3638978584899,"[1, 1]"
0.43205997257445894,275.4459846790519,"[1, 1]"
0.6822580348277738,324.5773956157458,"[1, 1]"
0.5961649285831376,248.14205514736352,"[1, 1]"
0.6574495247658874,306.6419099135571,"[1, 1]"
0.5673573459600523,395.73015386387,"[1, 1]"
0.6882766019062156,362.8782485567531,"[1, 1]"
0.6890448212292034,240.4633153889361,"[1, 1]"
0.35498846090567354,304.7211432157689,"[1, 1]"
0.5063348672127738,319.56599908333857,"[1, 1]"
0.2842157294662393,246.2922089700206,"[1, 1]"
0.5671203068358396,277.5558965854629,"[1, 1]"
0.5890609737736088,297.2938819065651,"[1, 1]"
0.40735289675506814,322.56367372811275,"[1, 1]"
0.6848357233235354,366.4948953984811,"[1, 1]"
0.6772981262217495,294.008997254401,"[1, 1]"
0.22005096724995538,293.9173806752061,"[1, 1]"
0.46495874922101466,322.61222765206344,"[1, 1]"
0.28988256552934427,290.1387884464551,"[1, 1]"
0.07635478099030718,200.31718210971573,"[1, 1]"
0.6910307278776927,257.8385632279829,"[1, 1]"
0.34777485724529356,210.32019339698005,"[1, 1]"
0.5629376131791696,305.64398505279803,"[1, 1]"
0.6929312596650028,305.9120413617874,"[1, 1]"
0.6559956957050623,349.0312248379629,"[1, 1]"
0.6931420319790425,296.06361257824034,"[1, 1]"
0.15300623099276836,213.8784811865394,"[1, 1]"
0.6889097343209564,298.01961002157776,"[1, 1]"
0.6930847618528322,272.8609740002058,"[1, 1]"
0.6634432823039911,328.65337150429184,"[1, 1]"
0.6913325616827467,346.60059401751926,"[1, 1]"
0.6473156278739296,255.68753053282774,"[1, 1]"
0.4093756013915638,301.06512461966844,"[1, 1]"
0.36172118497519995,248.15532114021613,"[1, 1]"
0.6077310676804852,255.4256263025512,"[1, 1]"
0.6493388535831041,323.4648232881563,"[1, 1]"
0.6324744411493812,245.11374207973822,"[1, 1]"
0.6610154554836042,290.07716021575726,"[1, 1]"
0.6313185803301258,265.4014033836311,"[1, 1]"
0.04149609562620654,222.67975327943748,"[1, 1]"
0.46027254891751357,331.68301405900127,"[1, 1]"
0.678778116252944,279.4054866229342,"[1, 1]"
0.6674475789722341,313.9850599440689,"[1, 1]"
0.3904808599411478,257.4581800319865,"[1, 1]"
0.45440841459944603,279.4493383455046,"[1, 1]"
0.19835120202615272,230.63334290060578,"[1, 1]"
0.5699582718027242,318.72887803706413,"[1, 1]"
0.48580414364167357,245.2245796778859,"[1, 1]"
0.012047550118131885,162.70695789216794,"[1, 1]"
0.5669257824190566,247.0537114888441,"[1, 1]"
0.609250649551734,199.8303535158426,"[1, 1]"
0.6912957446400982,242.27217013272664,"[1, 1]"
0.6595242033807904,291.41260749352494,"[1, 1]"
0.6921925503576711,287.4940718943325,"[1, 1]"
0.33608559696751006,266.2307556219337,"[1, 1]"
0.6511931989178991,253.41654553147376,"[1, 1]"
0.2805229223585116,251.13157549233085,"[1, 1]"
0.1183389137356748,282.9147389261544,"[1, 1]"
0.37913240113059005,269.7298086873849,"[1, 1]"
0.09108786480747541,201.62992099461067,"[1, 1]"
0.6471713785737351,288.85894649179073,"[1, 1]"
0.6930978831108632,314.56935012033824,"[1, 1]"
0.6927774213183765,243.0524785867325,"[1, 1]"
0.3957671486979926,267.3381976449054,"[1, 1]"
0.6454192219659123,329.5616625059713,"[1, 1]"
0.4056058107822397,301.38080389692146,"[1, 1]"
0.3328750480420953,186.706336858566,"[1, 1]"
0.3519048863607561,163.1304103273846,"[1, 1]"
0.6931213453938697,284.82734232843205,"[1, 1]"
0.5965405154783382,283.29463000800894,"[1, 1]"
0.19565336179424583,209.35305116258002,"[1, 1]"
0.3419457722494525,264.7566034664546,"[1, 1]"
0.5260970834094008,220.10589568367106,"[1, 1]"
0.2092661740366938,255.76794095984,"[1, 1]"
0.6909214104877874,362.7327662211662,"[1, 1]"
0.4214678761923625,287.2655860662992,"[1, 1]"
0.5848349935720263,239.21903601682175,"[1, 1]"
0.64755334409825,277.2551133401514,"[1, 1]"
0.5363621296781327,249.7381622469052,"[1, 1]"
0.5701506861560963,250.03315331173772,"[1, 1]"
0.6847918513029118,357.26186122562166,"[1, 1]"
0.5782364203361132,263.58848744915406,"[1, 1]"
0.3456354347980532,316.64846830877775,"[1, 1]"
0.10362843093033502,160.18642379942767,"[1, 1]"
0.3885787389866757,188.49735073837712,"[1, 1]"
0.41676050352746685,292.08153761704006,"[1, 1]"
0.6193568393554756,292.5512766292936,"[1, 1]"
0.5766485028442665,275.71679649823886,"[1, 1]"
0.23628564778880923,251.41908070746916,"[1, 1]"
0.585485063420925,370.503622937753,"[1, 1]"
0.5286887881531779,224.4349022744234,"[1, 1]"
0.5329676880300183,206.09890682790765,"[1, 1]"
0.6158207479829378,339.87390363092294,"[1, 1]"
0.4160489499791794,274.5575785995969,"[1, 1]"
0.6035421304015076,305.61632000531296,"[1, 1]"
0.6837889255857112,311.3451503167866,"[1, 1]"
0.42785108062942123,154.37127103941583,"[1, 1]"
0.5724039776525234,277.75439787388564,"[1, 1]"
0.6903058658248182,263.5488545386261,"[1, 1]"
0.490593530429576,178.18892270827098,"[1, 1]"
0.6523790644414604,367.52958604244066,"[1, 1]"
0.6909988031649419,339.1772755896306,"[1, 1]"
0.3134538740528927,330.47155739925046,"[1, 1]"
0.6126864001581536,244.77505973412923,"[1, 1]"
0.6148807094990982,321.5273164830972,"[1, 1]"
0.5323860708232591,243.01940382610775,"[1, 1]"
0.5004021511225606,200.10952464546398,"[1, 1]"
0.5818495960216951,282.6852011865065,"[1, 1]"
0.42319573981581404,310.9590895405965,"[1, 1]"
0.6627526288443244,296.44213526302394,"[1, 1]"
0.6336662688035805,281.9169643047287,"[1, 1]"
0.10957291831256903,199.61659047632853,"[1, 1]"
0.24927660235371119,285.4067301671302,"[1, 1]"
0.45910597609887815,291.9900776181744,"[1, 1]"
0.6779869656312696,346.0732432153934,"[1, 1]"
0.4818427183307774,310.3187404651905,"[1, 1]"
0.598192281182214,272.25687581648435,"[1, 1]"
0.6472639896854189,258.4611610150008,"[1, 1]"
0.6854892326016631,282.212347639026,"[1, 1]"
0.1783555573568458,272.4270202043972,"[1, 1]"
0.6867752765213486,289.0166263844783,"[1, 1]"
0.38366522236449785,193.59824654368535,"[1, 1]"
0.683804850827519,273.53831249643025,"[1, 1]"
0.32136613669967135,217.6356581355193,"[1, 1]"
0.6074140270932104,254.5305171185551,"[1, 1]"
0.6051116372801417,385.2887798498104,"[1, 1]"
0.5266733479976381,248.58967682740774,"[1, 1]"
0.6281712336621128,312.38146643654306,"[1, 1]"
0.6919183149907556,283.927981441314,"[1, 1]"
0.5208437963672073,223.01308243228831,"[1, 1]"
0.6390211548157733,321.16522268766226,"[1, 1]"
0.4438420287443966,338.94158928124983,"[1, 1]"
0.6927423039027549,461.5141823110175,"[1, 1]"
0.651811102190269,241.5969636665605,"[1, 1]"
0.3641283363307768,350.79154019086417,"[1, 1]"
0.6534782707607001,259.2909921131759,"[1, 1]"
0.6429152287503879,193.18313199974216,"[1, 1]"
0.12498570449035769,220.1707347327116,"[1, 1]"
0.6682995181100597,382.41383550673567,"[1, 1]"
0.3640687925568631,272.6427134553192,"[1, 1]"
0.45408137580326496,199.7692882064484,"[1, 1]"
0.6897880325655332,333.09656857719654,"[1, 1]"
0.6766992875478446,277.09120100959944,"[1, 1]"
0.5461306860837806,313.585944216129,"[1, 1]"
0.17376628483385903,176.81528643422808,"[1, 1]"
0.6756315570549674,311.27873403561546,"[1, 1]"
0.24131731870187156,232.2442307120529,"[1, 1]"
0.40634952817852865,231.996223744992,"[1, 1]"
0.25166292223801023,346.2462677397287,"[1, 1]"
0.6292848614033003,223.20859736629893,"[1, 1]"
0.538338560619201,241.69296518632444,"[1, 1]"
0.6111509367917207,278.6826334803825,"[1, 1]"
0.6553420841014326,378.228218220032,"[1, 1]"
0.564580600792937,324.7935130498465,"[1, 1]"
0.6923778814794499,263.3876411677798,"[1, 1]"
0.3844007506326999,305.4952719141879,"[1, 1]"
0.27894419213928834,252.07957294098244,"[1, 1]"
0.5798232346126447,325.2673991659275,"[1, 1]"
0.4719431009450794,305.8264957477911,"[1, 1]"
0.3929492792016356,399.675114103873,"[1, 1]"
0.3765631455044593,219.58161764259933,"[1, 1]"
0.6098618406241119,300.54183422371926,"[1, 1]"
0.3974293225796328,332.72419532282674,"[1, 1]"
0.4969599463649331,296.97578018046636,"[1, 1]"
0.6215459898332834,245.68636199063087,"[1, 1]"
0.6631593788772738,315.3999570715348,"[1, 1]"
0.6608739104427566,239.66946331255704,"[1, 1]"
0.37847267282308744,309.4701894826069,"[1, 1]"
0.5974005715475912,267.31290003908066,"[1, 1]"
0.6661877377836176,305.5851835201938,"[1, 1]"
0.1580259859370735,204.2865509755031,"[1, 1]"
0.39467640131828685,243.92050464432737,"[1, 1]"
0.6727809370002438,366.4755154401678,"[1, 1]"
0.16861146835094698,214.07577170873682,"[1, 1]"
0.5513608057214255,339.68189765948733,"[1, 1]"
0.1978715801081298,210.3126387885789,"[1, 1]"
0.6336405024397085,240.11505410706565,"[1, 1]"
0.33333360173128934,321.02525462324655,"[1, 1]"
0.5631021768355309,314.23987140729247,"[1, 1]"
0.1890969045384146,198.86979785761764,"[1, 1]"
0.6747047129052707,368.75935155644754,"[1, 1]"
0.3506032697606093,296.9000498933312,"[1, 1]"
0.5735421940029818,276.01370021073905,"[1, 1]"
0.27191570746471394,252.37946072644948,"[1, 1]"
0.5251380887882378,356.7101725430804,"[1, 1]"
0.6129176200754682,215.4145725241514,"[1, 1]"
0.4841438077082557,260.4866337649743,"[1, 1]"
0.6071500325991799,196.57199633072986,"[1, 1]"
0.33315934506950895,297.8634824840716,"[1, 1]"
0.4279346597086837,274.5703665263338,"[1, 1]"
0.6357084638069149,258.5962178328749,"[1, 1]"
0.05781762101543802,291.4830557551805,"[1, 1]"
0.6922819292898781,298.30166137952733,"[1, 1]"
0.37440508520464566,236.74861010461993,"[1, 1]"
0.5326043196249226,310.83496284489604,"[1, 1]"
0.6869713416258382,384.96368785742277,"[1, 1]"
0.6927774857249767,323.33540932025494,"[1, 1]"
0.24792693307045505,232.44782839652464,"[1, 1]"
0.5599877943565693,288.3037125664343,"[1, 1]"
0.5064011636539603,238.61401029458568,"[1, 1]"
0.3573624345806141,221.1130209122203,"[1, 1]"
0.45202590497440015,272.0122972554448,"[1, 1]"
0.6484578139950787,275.6299779198424,"[1, 1]"
0.6697868175504804,340.15894598976286,"[1, 1]"
0.48521825946281383,195.64257800727708,"[1, 1]"
0.6190865417993114,284.83142529362203,"[1, 1]"
0.38633832030035964,257.4863199666632,"[1, 1]"
0.2830181557413759,257.80177699551825,"[1, 1]"
0.6361329603956742,309.3373757915846,"[1, 1]"
0.6645240490874984,274.217939233168,"[1, 1]"
0.6504046203380205,273.6227644746187,"[1, 1]"
0.6745125220469699,319.1506681844018,"[1, 1]"
0.18909947674045843,248.1548639465561,"[1, 1]"
0.6818917797929205,315.4613075666773,"[1, 1]"
0.6838768197971828,357.44653234676287,"[1, 1]"
0.6869333841561299,224.75760604313965,"[1, 1]"
0.6897515735528766,315.6455972180672,"[1, 1]"
0.6931192721659656,249.45747048492333,"[1, 1]"
0.25805882937806923,244.2355902804074,"[1, 1]"
0.640538382457051,264.76499355940734,"[1, 1]"
0.6876691005965372,260.3077718330906,"[1, 1]"
0.5020213905404274,219.00051053551158,"[1, 1]"
0.6899514711470243,343.38490966684196,"[1, 1]"
0.017918987338120425,109.7210095177152,"[1, 1]"
0.6532019323567153,300.2548636700449,"[1, 1]"
0.1859501669888926,255.80934620891915,"[1, 1]"
0.6384271872409804,311.9870083037729,"[1, 1]"
0.6752582298371483,211.095594847454,"[1, 1]"
0.18835144494973727,227.97470206005707,"[1, 1]"
0.52445482721816,337.59385857264516,"[1, 1]"
0.6721679312689444,314.6542649698941,"[1, 1]"
0.6335393581055051,295.4587077570432,"[1, 1]"
0.3510479962809726,174.50548411358324,"[1, 1]"
0.5840467929980245,228.63403572431466,"[1, 1]"
0.6068063726416862,198.92606724836006,"[1, 1]"
0.40645941409061687,305.5722921001786,"[1, 1]"
0.5789456304649128,295.05658283826534,"[1, 1]"
0.418224452916402,372.5448250451002,"[1, 1]"
0.6095011337762071,301.9018815795708,"[1, 1]"
0.6123200190467618,237.26674424905912,"[1, 1]"
0.5820283992875478,282.71895868587586,"[1, 1]"
0.4991683372701813,230.48677501360015,"[1, 1]"
0.268757112937627,278.28931131494943,"[1, 1]"
0.41749612071490405,248.03648649430875,"[1, 1]"
0.6419739182109311,240.23390072692007,"[1, 1]"
0.16234313730202088,270.8219698348439,"[1, 1]"
0.31129885393750834,178.76612732775254,"[1, 1]"
0.6557594757978755,244.37710530588888,"[1, 1]"
0.6566406349617303,295.0899239858619,"[1, 1]"
0.6755146978289004,319.52573621697195,"[1, 1]"
0.2358542667129861,293.34719217197403,"[1, 1]"
0.30315149637111505,294.12780250642084,"[1, 1]"
0.21408367747312337,307.56910229119603,"[1, 1]"
0.3546618876620866,283.47959478087864,"[1, 1]"
0.08339144821696504,138.305883986328,"[1, 1]"
0.1828197304839862,216.99954904557754,"[1, 1]"
0.5662818432616566,345.27268423244425,"[1, 1]"
0.4152452503425528,185.92839472190053,"[1, 1]"
0.6867808325278338,281.83719579276624,"[1, 1]"
0.45211734141766136,199.53673100314174,"[1, 1]"
0.692307822353467,272.3449243763253,"[1, 1]"
0.4330354283516166,301.55308937823474,"[1, 1]"
0.6155536995787059,317.0683376255575,"[1, 1]"
0.4906046659801508,292.7624514672048,"[1, 1]"
0.5556722319728596,291.0755180756915,"[1, 1]"
0.09183020374895193,196.94690106843413,"[1, 1]"
0.5651850334728912,246.65179306360378,"[1, 1]"
0.4598505054615587,320.7927204228578,"[1, 1]"
0.6213787147262808,327.27492353770737,"[1, 1]"
0.5892617965597987,230.7046554169769,"[1, 1]"
0.34388911377790377,168.52919628832694,"[1, 1]"
0.6673907177114855,325.2712108941981,"[1, 1]"
0.5953779322664907,386.7238220794643,"[1, 1]"
0.24581088327255562,288.127090119972,"[1, 1]"
0.5941747845046046,242.106271851473,"[1, 1]"
0.651794708262073,269.73116089031794,"[1, 1]"
0.6296691787512947,314.6610200765608,"[1, 1]"
0.2532191806508837,273.7765143321805,"[1, 1]"
0.6912792097620557,319.0620599502928,"[1, 1]"
0.6297705986285608,253.2349772725461,"[1, 1]"
0.6594801577451311,272.6404769625005,"[1, 1]"
0.27130988550747387,242.3168334931279,"[1, 1]"
0.6628252411709823,244.817726158219,"[1, 1]"
0.6821747693327932,309.0931327945335,"[1, 1]"
0.6649513869634962,181.1597400015798,"[1, 1]"
0.31880606105614245,349.9243918048154,"[1, 1]"
0.6907216257463598,270.26580801437575,"[1, 1]"
0.6089920176961673,301.24463602152883,"[1, 1]"
0.6332765481780654,260.6775254389556,"[1, 1]"
0.5596732083334646,212.31741676303707,"[1, 1]"
0.6759340305731392,317.6071150867143,"[1, 1]"
0.5509982061774332,256.0134560157698,"[1, 1]"
0.23877128801539824,190.78212407668573,"[1, 1]"
0.052586642163646204,159.67799275338467,"[1, 1]"
0.6923506912952622,328.21786554653903,"[1, 1]"
0.35979167147855223,307.5652439823727,"[1, 1]"
0.5088214139557585,270.06449067420556,"[1, 1]"
0.28625267108019836,285.2820058562755,"[1, 1]"
0.6762894003183092,268.0261503054063,"[1, 1]"
0.6910863497713637,300.6091688980858,"[1, 1]"
0.5926670942770549,302.0034045958945,"[1, 1]"
0.09273452381264732,116.43209268417874,"[1, 1]"
0.6758239924727336,369.85865425361925,"[1, 1]"
0.6904787410060369,249.26908204500126,"[1, 1]"
0.6884256346540929,320.78235601743086,"[1, 1]"
0.17642442137760966,184.2474613474879,"[1, 1]"
0.6922809662912919,214.7842242204121,"[1, 1]"
0.24645081020058174,125.4442205738643,"[1, 1]"
0.4051852351857439,319.44989910948385,"[1, 1]"
0.3615286334958983,240.6020589562943,"[1, 1]"
0.5151982808563804,304.8740407195648,"[1, 1]"
0.12137680325294199,252.21803090882275,"[1, 1]"
0.6806295946461969,258.1812765557562,"[1, 1]"
0.6650033829467419,304.74485516247194,"[1, 1]"
0.6931353281389763,361.45390016478376,"[1, 1]"
0.5730464523286778,300.78581477581696,"[1, 1]"
0.6355055379808003,237.46999976145653,"[1, 1]"
0.5741593105872431,219.46747884919617,"[1, 1]"
0.0976129514110545,274.07178386600856,"[1, 1]"
0.6888742742856686,395.79924821216935,"[1, 1]"
0.6453059726910828,339.2998625245401,"[1, 1]"
0.5408318882652391,302.0088208517559,"[1, 1]"
0.6500873460955782,313.67237603724703,"[1, 1]"
0.6677232311297145,364.34932766213524,"[1, 1]"
0.674277206294576,278.08309434245547,"[1, 1]"
0.5826267080882558,325.22223995889533,"[1, 1]"
0.05879592671225699,149.09324201853678,"[1, 1]"
0.3947289005239373,273.4994994183272,"[1, 1]"
0.595212371275927,310.316837242313,"[1, 1]"
0.5299178735842075,250.59164219599558,"[1, 1]"
0.39106160285226516,229.19262885647169,"[1, 1]"
0.6857235344268688,279.9265983589761,"[1, 1]"
0.5119420669444097,168.30743915537636,"[1, 1]"
0.2714952086838194,181.01481124795845,"[1, 1]"
0.6868117534965228,223.84234353509945,"[1, 1]"
0.3490003355832644,272.9999959443795,"[1, 1]"
0.18678364528806404,262.54118109928527,"[1, 1]"
0.20091129813846434,243.4175443793963,"[1, 1]"
0.45825487165993123,209.38856133370246,"[1, 1]"
0.6565694239717892,351.3761226368082,"[1, 1]"
0.6669039230922813,291.1396946736223,"[1, 1]"
0.29696130255426556,198.90364941831416,"[1, 1]"
0.36543879922012257,230.43055123558116,"[1, 1]"
0.6801144431996838,355.7338167184648,"[1, 1]"
0.6931182541988474,234.57431060703703,"[1, 1]"
0.23085622581786586,272.821451454351,"[1, 1]"
0.5886703963107696,313.34213899682607,"[1, 1]"
0.5306097687555306,235.6677752462266,"[1, 1]"
0.5203357303375017,315.1733052302563,"[1, 1]"
0.252153789507007,205.94369132225287,"[1, 1]"
0.45083504215384557,215.61557033228195,"[1, 1]"
0.6697296964895371,397.7192081872772,"[1, 1]"
0.6429526369855605,314.95349004492107,"[1, 1]"
0.49037563783916405,302.77205399764006,"[1, 1]"
0.35410100986293297,322.7742143761852,"[1, 1]"
0.4856077491512618,314.80861808426937,"[1, 1]"
0.2190762236522637,182.58136476336628,"[1, 1]"
0.3939028529678589,277.0936371424672,"[1, 1]"
0.6339459776105962,250.27526371198633,"[1, 1]"
0.04194614920494253,217.25703924076316,"[1, 1]"
0.4312736763333064,307.3144836216435,"[1, 1]"
0.6814743103122605,240.76196665681826,"[1, 1]"
0.6158448295759615,262.55615403795025,"[1, 1]"
0.4359572902959121,250.43450492301508,"[1, 1]"
0.44457464148900727,207.8380905848527,"[1, 1]"
0.17051646697919873,316.6046654439706,"[1, 1]"
0.44172229878799346,276.73184900058766,"[1, 1]"
0.5090151971953364,227.12557705520203,"[1, 1]"
0.5531550544285662,334.0490278033781,"[1, 1]"
0.6099669023739687,337.44077808901176,"[1, 1]"
0.24691457330643662,264.3265216725833,"[1, 1]"
0.3325048269523703,141.29715380483316,"[1, 1]"
0.5628366192605474,305.51449660162564,"[1, 1]"
0.4942068924831403,339.6406292765159,"[1, 1]"
0.6925355898633856,249.27325880807118,"[1, 1]"
0.415952625120897,249.7090898910155,"[1, 1]"
0.35770296777170807,287.97312291648285,"[1, 1]"
0.6495968764639672,255.49489776830825,"[1, 1]"
0.2052805679901158,302.8893354886119,"[1, 1]"
0.20663174964687747,205.37605041319696,"[1, 1]"
0.10697149535933048,273.3471030545703,"[1, 1]"
0.07132256398035669,68.82306252718456,"[1, 1]"
0.623738026595055,249.19423104646967,"[1, 1]"
0.6449910798592217,335.33847084066633,"[1, 1]"
0.6909686246557214,358.4487890722281,"[1, 1]"
0.6519177708427504,319.05373104291806,"[1, 1]"
0.6499978696522276,263.5381477881864,"[1, 1]"
0.48357806221216526,126.82390984097773,"[1, 1]"
0.2677768775186159,139.29959172167182,"[1, 1]"
